R,M,M_A,M_B
15.772000999996699,0.17998563909570295,0.17589292111984406,0.0040927179758577315
14.00200099999768,0.21943208964832472,0.215220466970699,0.004211622677626476
12.925000999998277,0.2717677375648149,0.26724174118072913,0.004525996384083492
12.301000999998623,0.3391162112850541,0.33407635419117665,0.005039857093877908
11.975000999998803,0.4238097288043873,0.41805783813130937,0.00575189067307679
11.849000999998873,0.5279976907669204,0.521339207788466,0.006658482978452031
11.85400099999887,0.6536359636245698,0.6458829155045083,0.0077530481200633215
11.94500099999882,0.801986370856035,0.7929651451076796,0.00902122574835309
12.08800099999874,0.9728812612679605,0.9624437253825165,0.01043753588544539
12.255000999998648,1.1649531882387147,1.1529754941505113,0.011977694088199521
12.425000999998554,1.3745292472931832,1.360924140669717,0.013605106623467386
12.581000999998468,1.5963274095854463,1.5810484069826445,0.015279002602800242
12.709000999998397,1.8230963829713693,1.8061523649738098,0.016944017997560876
12.800000999998346,2.0466929684396016,2.0281537201165607,0.018539248323033032
12.841000999998323,2.252829110379029,2.232960362630266,0.019868747748762346
12.821000999998335,2.4293833920311614,2.408520130536703,0.02086326149446162
12.745000999998377,2.575071423708679,2.5534595641086257,0.021611859600055218
12.621000999998445,2.690343913676528,2.668205262190381,0.022138651486145005
12.461000999998534,2.7760510536926732,2.7536493089034177,0.02240174478925742
12.272000999998639,2.8315468838833793,2.809206465151449,0.022340418731930416
