r,m,p_A,p_B,m_A,m_B
13.146000999998154,0.18539884182966918,4.295703193254662e-13,0.0,0.17847231770328034,0.006926524126388807
13.147000999998154,0.18539884380112007,4.280693378022404e-13,0.0,0.17847231967473123,0.006926524126388807
13.148000999998153,0.18539884576799429,4.2657230197613563e-13,0.0,0.17847232164160545,0.006926524126388807
13.149000999998153,0.18539884773030318,4.250792008822253e-13,0.0,0.17847232360391435,0.006926524126388807
13.150000999998152,0.1853988496880581,4.2359002358765845e-13,0.0,0.17847232556166925,0.006926524126388807
13.151000999998152,0.1853988516412703,4.2210475919156125e-13,0.0,0.17847232751488146,0.006926524126388807
13.152000999998151,0.1853988535899511,4.2062339682493903e-13,0.0,0.17847232946356226,0.006926524126388807
13.15300099999815,0.1853988555341117,4.1914592565057847e-13,0.0,0.17847233140772287,0.006926524126388807
13.15400099999815,0.18539885747376336,4.1767233486295004e-13,0.0,0.17847233334737453,0.006926524126388807
13.15500099999815,0.18539885940891723,4.162026136881109e-13,0.0,0.1784723352825284,0.006926524126388807
13.156000999998149,0.18539886133958447,4.14736751383608e-13,0.0,0.17847233721319564,0.006926524126388807
13.157000999998148,0.18539886326577618,4.1327473723838164e-13,0.0,0.17847233913938734,0.006926524126388807
13.158000999998148,0.18539886518750345,4.118165605726692e-13,0.0,0.17847234106111462,0.006926524126388807
13.159000999998147,0.18539886710477738,4.1036221073790915e-13,0.0,0.17847234297838854,0.006926524126388807
13.160000999998147,0.185398869017609,4.089116771166455e-13,0.0,0.17847234489122016,0.006926524126388807
13.161000999998146,0.1853988709260093,4.0746494912243255e-13,0.0,0.17847234679962046,0.006926524126388807
13.162000999998146,0.18539887282998924,4.060220161997397e-13,0.0,0.1784723487036004,0.006926524126388807
13.163000999998145,0.1853988747295598,4.0458286782385697e-13,0.0,0.17847235060317096,0.006926524126388807
13.164000999998144,0.18539887662473187,4.0314749350080045e-13,0.0,0.17847235249834303,0.006926524126388807
13.165000999998144,0.18539887851551637,4.017158827672183e-13,0.0,0.17847235438912754,0.006926524126388807
13.166000999998143,0.18539888040192415,4.002880251902969e-13,0.0,0.17847235627553532,0.006926524126388807
13.167000999998143,0.18539888228396603,3.9886391036766744e-13,0.0,0.1784723581575772,0.006926524126388807
13.168000999998142,0.18539888416165284,3.9744352792731266e-13,0.0,0.178472360035264,0.006926524126388807
13.169000999998142,0.18539888603499535,3.960268675274739e-13,0.0,0.17847236190860652,0.006926524126388807
13.170000999998141,0.1853988879040043,3.946139188565587e-13,0.0,0.17847236377761547,0.006926524126388807
13.17100099999814,0.1853988897686904,3.932046716330482e-13,0.0,0.17847236564230157,0.006926524126388807
13.17200099999814,0.18539889162906434,3.9179911560540555e-13,0.0,0.1784723675026755,0.006926524126388807
13.17300099999814,0.1853988934851368,3.9039724055198375e-13,0.0,0.17847236935874797,0.006926524126388807
13.174000999998139,0.18539889533691842,3.8899903628093455e-13,0.0,0.17847237121052958,0.006926524126388807
13.175000999998138,0.1853988971844198,3.8760449263011726e-13,0.0,0.17847237305803096,0.006926524126388807
13.176000999998138,0.1853988990276515,3.8621359946700784e-13,0.0,0.17847237490126266,0.006926524126388807
13.177000999998137,0.18539890086662408,3.8482634668860835e-13,0.0,0.17847237674023525,0.006926524126388807
13.178000999998137,0.18539890270132298,3.8344274313375347e-13,0.0,0.17847237857493414,0.006926524126388807
13.179000999998136,0.1853989045313628,3.820630770823056e-13,0.0,0.17847238040497396,0.006926524126388807
