R,M,M_A,M_B
15.73500099999672,0.21241859055762918,0.18346844849649765,0.028950142061130387
14.622000999997336,0.2445360538035128,0.21456904053343637,0.029967013270076885
13.814000999997784,0.2833802062468265,0.2518605641819556,0.03151964206487294
13.220000999998113,0.3345626197186838,0.3008571886335227,0.03370543108516125
12.835000999998327,0.40069661315176597,0.36385716412593117,0.03683944902583728
12.63100099999844,0.4837835348893967,0.4427202257624457,0.04106330912695041
12.570000999998474,0.5857574547970881,0.539342714930142,0.04641473986694643
12.616000999998448,0.708389179717598,0.6555209403358798,0.05286823938172023
12.745000999998377,0.8553246947157362,0.7948323396646173,0.060492355051117476
12.940000999998269,1.0288166418062885,0.9595922618976814,0.06922437990860125
13.180000999998136,1.228448113296469,1.149613138161686,0.0788349751347847
13.44400099999799,1.4521006396697913,1.3630502543731844,0.08905038529660873
13.71200099999784,1.6955177605766312,1.5959635093448283,0.09955425123179919
13.969000999997698,1.9522491796466597,1.842268801617581,0.10998037802907266
14.190000999997576,2.205829623144601,2.0867749633081996,0.1190546598364003
14.340000999997493,2.4357631611701174,2.309899093509342,0.12586406766077546
14.41800099999745,2.6385759112879366,2.507360258076194,0.13121565321174034
14.429000999997443,2.8126167789570915,2.677133333563224,0.13548344539386212
14.383000999997469,2.957431541914859,2.818713560231083,0.13871798168377264
14.288000999997521,3.0738786252073416,2.9329854604429526,0.14089316476439073
