R,M,M_A,M_B
15.88000099999664,0.1694903493160682,0.15999214050719268,0.009498208808875341
14.45300099999743,0.1878934921782954,0.17762366612291583,0.01026982605538002
13.398000999998015,0.2049269054171932,0.19383616023967795,0.011090745177513446
12.545000999998488,0.22075110718505844,0.20879863810977217,0.011952469075285094
11.702000999998955,0.24041255093198116,0.22765838721862758,0.012754163713353545
10.857000999999423,0.2739838076010146,0.2603495843772831,0.01363422322372935
10.187000999999794,0.32554461982950667,0.31059338085225013,0.014951238977257553
9.751001000000036,0.3979337687794248,0.38101290787987274,0.016920860899554087
9.52600100000016,0.4934601083604511,0.473834994898085,0.019625113462366273
9.461001000000197,0.6136320780291563,0.5905845710871072,0.023047506942048844
9.50900100000017,0.7590251499051064,0.7319232009473893,0.027101948957714974
9.627001000000105,0.9284367194272376,0.8968067600079912,0.03162995941924365
9.784001000000018,1.1187103582902578,1.0822624595463872,0.03644789874386519
9.955000999999923,1.324181202708546,1.2828064556588457,0.041374747049701184
10.103000999999841,1.5263931764259344,1.4807883407492861,0.04560483567665052
10.19500099999979,1.7068260214320827,1.658072782450184,0.04875323898190255
10.227000999999772,1.8634489605184292,1.8122074776865802,0.051241482831850885
10.206000999999784,1.9951089790563956,1.9418863818293763,0.053222597227015826
10.14000099999982,2.101760075502648,2.047064993874202,0.05469508162844746
10.038000999999877,2.184409324700273,2.1287741978243004,0.05563512687597002
