R,M,M_A,M_B
14.582000999997359,0.1953233615128872,0.1590443227132675,0.036279038799618295
13.215000999998116,0.22821980443192402,0.19385912896671295,0.034360675465209184
12.334000999998604,0.27384358146509835,0.23953264208132466,0.034310939383777043
11.805000999998898,0.3337911163750643,0.2977996939540634,0.03599142242100133
11.522000999999054,0.4097842222149353,0.3705883191960711,0.03919590301886269
11.412000999999115,0.5034827996374471,0.45971493691273585,0.043767862724712406
11.420000999999111,0.6164984450033655,0.566914223117658,0.04958422188570614
11.508000999999062,0.7499906750407018,0.6934805634117076,0.05651011162899603
11.645000999998986,0.9040527585626928,0.8397100502656744,0.06434270829701878
11.809000999998895,1.0779038367425138,1.00505743344947,0.07284640329304441
11.979000999998801,1.2689044614107412,1.1871545601047409,0.08174990130600061
12.140000999998712,1.473011361108405,1.3822045328523327,0.09080682825607266
12.279000999998635,1.6843338117343316,1.584608537899905,0.09972527383442642
12.387000999998575,1.8959113320791843,1.7877115004534552,0.10819983162572513
12.452000999998539,2.0951859909399784,1.9798191867686554,0.11536680417132272
12.461000999998534,2.2704275548539874,2.1496348661004836,0.12079268875350961
12.41500099999856,2.4190499158350116,2.294207471403157,0.12484244443185533
12.32300099999861,2.5403130017507416,2.412625311292298,0.12768769045843842
12.194000999998682,2.634210496841625,2.505006712765336,0.12920378407629116
12.03500099999877,2.6996448016501406,2.570563499756239,0.12908130189390193
