R,M,M_A,M_B
16.88900099999766,0.20858662533520245,0.20858662533520245,0.0
15.51700099999684,0.24480354575308172,0.24480354575308172,0.0
14.556000999997373,0.28844530044724753,0.28844530044724753,0.0
13.862000999997758,0.34623180992684716,0.34623180992684716,0.0
13.420000999998003,0.42108402272246576,0.42108402272246576,0.0
13.19000099999813,0.515324331041235,0.515324331041235,0.0
13.122000999998168,0.6312211210350206,0.6312211210350206,0.0
13.17300099999814,0.7707660597491219,0.7707660597491219,0.0
13.314000999998061,0.93809568717572,0.93809568717572,0.0
13.523000999997945,1.1352901692012451,1.1352901692012451,0.0
13.775000999997806,1.3609399464370526,1.3609399464370526,0.0
14.046000999997656,1.6114197987333418,1.6114197987333418,0.0
14.315000999997507,1.880525272976422,1.880525272976422,0.0
14.564000999997369,2.15968298723096,2.15968298723096,0.0
14.764000999997258,2.4283393952968355,2.4283393952968355,0.0
14.880000999997193,2.6638598640069877,2.6638598640069877,0.0
14.917000999997173,2.865377821830292,2.865377821830292,0.0
14.88500099999719,3.0332143602591284,3.0332143602591284,0.0
14.794000999997241,3.1684366931995878,3.1684366931995878,0.0
14.658000999997316,3.273118296069469,3.273118296069469,0.0
