R,M,M_A,M_B
16.164000999996773,0.1725341874824707,0.1682523024364591,0.004281885046012607
14.702000999997292,0.19140423518729419,0.18685436833178823,0.004549866855505688
13.628000999997887,0.20883497346240587,0.20394405283902642,0.0048909206233782795
12.762000999998367,0.22499283190373348,0.21970528891649466,0.005287542987239697
11.900000999998845,0.2451233817185326,0.23955534352832902,0.005568038190202214
11.02500099999933,0.27981223212396056,0.27414121489147536,0.005671017232488083
10.333000999999713,0.33347442556362755,0.3276055541918828,0.005868871371745511
9.886000999999961,0.40915862636869055,0.40283245951853003,0.006326166850158983
9.658001000000088,0.5092883416869096,0.502195817383533,0.007092524303373275
9.596001000000122,0.6353604645631521,0.6271971797611112,0.008163284802037037
9.648001000000093,0.7877754189349089,0.778267145153024,0.009508273781883965
9.771001000000025,0.9649127959671671,0.9538409594718631,0.011071836495303194
9.931000999999936,1.1629927479137543,1.1502130982260423,0.01277964968770957
10.102000999999841,1.3755941462365273,1.3610476758399335,0.014546470396600713
10.247000999999761,1.5825577769823538,1.5664690048326613,0.0160887721496953
10.329000999999716,1.7647731239114013,1.7475276538318623,0.01724547007954226
10.351000999999703,1.9210990078761447,1.9029581116074592,0.018140896268684977
10.318000999999722,2.0510026093742937,2.0321675774623174,0.01883503191197806
10.239000999999766,2.154907341525886,2.1355650963566535,0.01934224516923495
10.126000999999828,2.2341898248060392,2.2145317676193015,0.019658057186735908
