R,M,M_A,M_B
15.524000999996836,0.1765746887964584,0.1671239404742587,0.009450748322198997
13.813000999997785,0.21452157547142756,0.2040890235635268,0.01043255190790141
12.761000999998368,0.2646628305750953,0.2528505632424234,0.01181226733267154
12.146000999998709,0.32901347831909256,0.3153804925158159,0.013632985803276567
11.82000099999889,0.4097961361607338,0.39387881955087656,0.015917316609857648
11.689000999998962,0.5090943432486296,0.4904303500030351,0.01866399324559494
11.689000999998962,0.6288571121074799,0.6069997789640028,0.021857333143477205
11.775000999998914,0.7704495377536568,0.7449825873316297,0.02546695042202703
11.914000999998837,0.9339637487022944,0.9045210253970057,0.02944272330528787
12.079000999998746,1.118395271110004,1.0846606729700152,0.033734598139990704
12.250000999998651,1.3205975898560383,1.2823529666231959,0.03824462323284396
12.410000999998562,1.5358405826375225,1.4929767760319155,0.04286380660561176
12.544000999998488,1.7574269787036878,1.7099833691536457,0.04744360955004088
12.644000999998433,1.977629421002307,1.9258069917177836,0.05182242928452208
12.697000999998403,2.182937527670154,2.127482559844612,0.05545496782554411
12.691000999998407,2.361105463348442,2.3029087973326994,0.05819666601574083
12.629000999998441,2.509955756282292,2.449641731392719,0.0603140248895663
12.519000999998502,2.6293326451637316,2.567488451895051,0.06184419326867954
12.372000999998583,2.7197664160699055,2.65711513182613,0.06265128424377323
12.194000999998682,2.7804809945263016,2.717907880831006,0.06257311369529692
