R,M,M_A,M_B
16.469000999997146,0.1656967791309152,0.16238284354829693,0.0033139355826183373
14.966000999997146,0.18800507884847975,0.18424497727151024,0.0037601015769696
13.882000999997747,0.21494267021776486,0.21064381681340943,0.004298853404355313
13.102000999998179,0.2471124869626135,0.24217023722336095,0.0049422497392522914
12.551000999998484,0.28489286078608006,0.2791950035703589,0.005697857215721611
12.168000999998696,0.3289667924766151,0.32238745662708257,0.00657933584953228
11.912000999998838,0.37986766084937545,0.37227030763238783,0.00759735321698756
11.754000999998926,0.4380076290472169,0.42924747646627204,0.008760152580944343
11.668000999998974,0.5039716046350402,0.4938921725423382,0.010079432092700702
11.63800099999899,0.5781268827472783,0.5665643450923316,0.011562537654945545
11.650000999998984,0.6607519052551816,0.6475368671500781,0.013215038105103645
11.69200099999896,0.7519086450733914,0.7368704721719228,0.015038172901468033
11.756000999998925,0.8514254572998277,0.8343969481538311,0.017028509145996563
11.833000999998882,0.958931225874029,0.9397526013565491,0.019178624517480782
11.917000999998836,1.0737326768586297,1.0522580233214573,0.021474653537172445
12.002000999998788,1.194757444629028,1.1708622957364456,0.0238951488925809
12.083000999998744,1.3206837962497229,1.2942701203247284,0.02641367592499449
12.155000999998704,1.4498745566811275,1.4208770655475045,0.028997491133624546
12.21500099999867,1.5804018526499106,1.5487938155969008,0.031608037053009644
12.260000999998645,1.7101647629512147,1.6759614676921908,0.03420329525902426
12.28700099999863,1.836954647521465,1.8002155545710348,0.036739092950430235
12.293000999998627,1.9552234697593087,1.9161190003641175,0.039104469395189516
12.272000999998639,2.061077591599022,2.0198560397670504,0.04122155183197754
12.224000999998665,2.153760429590084,2.1106852209982807,0.043075208591802125
12.151000999998706,2.232958549123187,2.188299378140731,0.04465917098245691
12.05300099999876,2.298721206231852,2.252746782107332,0.045974424124521324
11.935000999998826,2.3514029380116277,2.304374879251472,0.04702805876015606
11.799000999998901,2.3913493110526636,2.343522324831609,0.04782698622105334
11.649000999998984,2.417668873556764,2.369315496085631,0.04835337747113518
11.486000999999074,2.4311110513143195,2.3824888302880356,0.04862222102628675
