R,M,M_A,M_B
16.992000999997785,0.15230595251286516,0.14469065488722155,0.0076152976256431415
15.750000999996711,0.16315482032668052,0.1549970793103463,0.008157741016334033
14.785000999997246,0.17341396006980778,0.16474326206631787,0.00867069800349007
13.997000999997683,0.1831205450017713,0.173964517751684,0.009156027250087824
13.327000999998054,0.19231376051393897,0.1826980724882434,0.009615688025695734
12.732000999998384,0.2011839002694198,0.19112470525594988,0.010059195013470051
12.094000999998737,0.21287431794538472,0.20223060204811646,0.010643715897268795
11.438000999999101,0.2296198466717432,0.2181388543381572,0.0114809923335862
10.832000999999437,0.2524494126258126,0.23982694199452126,0.012622470631290683
10.319000999999721,0.28216808778148283,0.2680596833924089,0.01410840438907413
9.914000999999946,0.3194370063118858,0.3034651559962914,0.015971850315594203
9.615001000000111,0.3648067540583033,0.3465664163553879,0.018240337702915426
9.410001000000225,0.41872850443326104,0.39779207921159754,0.020936425221663113
9.285001000000294,0.4815847447794195,0.4575055075404487,0.024079237238971003
9.22200100000033,0.5536110547729223,0.5259305020342745,0.027680552738646072
9.209001000000336,0.6348561108443784,0.6031133053021596,0.0317428055422191
9.233001000000323,0.7250964743546893,0.6888416506369552,0.03625482371773428
9.285001000000294,0.8238199845487213,0.7826289853212024,0.04119099922751779
9.354001000000256,0.9302215785863297,0.8837104996570097,0.0465110789293193
9.434001000000212,1.0430700966227453,0.9909165917916067,0.05215350483113755
9.519001000000165,1.1607897293688654,1.1027502429004215,0.0580394864684438
9.595001000000122,1.2756400362090472,1.2118580343985956,0.06378200181045134
9.650001000000092,1.3818834808635634,1.3127893068204055,0.06909417404315596
9.683001000000074,1.4790976179515494,1.4051427370539742,0.07395488089757772
9.692001000000069,1.5668215931527651,1.4884805134951287,0.07834107965763804
9.678001000000076,1.6446098764158676,1.562379382595074,0.08223049382079257
9.643001000000096,1.7122511691575826,1.6266386106997013,0.08561255845788007
9.588001000000126,1.769769878427048,1.6812813845056964,0.0884884939213502
9.514001000000167,1.8171746227383776,1.7263158916014654,0.09085873113691427
9.426001000000216,1.8548368774980666,1.7620950336231742,0.0927418438748939
