R,M,M_A,M_B
16.141000999996745,0.17512165119442183,0.17512165119442183,0.0
14.762000999997259,0.19924620087613326,0.19924620087613326,0.0
13.76700099999781,0.2284283406922854,0.2284283406922854,0.0
13.053000999998206,0.2633427823559237,0.2633427823559237,0.0
12.554000999998483,0.3043964276565726,0.3043964276565726,0.0
12.212000999998672,0.3523371396269096,0.3523371396269096,0.0
11.991000999998795,0.40773903668966616,0.40773903668966616,0.0
11.861000999998867,0.47102215077955645,0.47102215077955645,0.0
11.799000999998901,0.5427919316525857,0.5427919316525857,0.0
11.790000999998906,0.623388091483454,0.623388091483454,0.0
11.81900099999889,0.7130368376978237,0.7130368376978237,0.0
11.875000999998859,0.8116909401101651,0.8116909401101651,0.0
11.950000999998817,0.919020446053871,0.919020446053871,0.0
12.03500099999877,1.034464908046273,1.034464908046273,0.0
12.12400099999872,1.1570888469479044,1.1570888469479044,0.0
12.211000999998673,1.2855390739348802,1.2855390739348802,0.0
12.291000999998628,1.4182136189759673,1.4182136189759673,0.0
12.35900099999859,1.5531978745228425,1.5531978745228425,0.0
12.41300099999856,1.6883087749457677,1.6883087749457677,0.0
12.45000099999854,1.821253320232849,1.821253320232849,0.0
12.46700099999853,1.9496972234612413,1.9496972234612413,0.0
12.461000999998534,2.0674960717052824,2.0674960717052824,0.0
12.424000999998555,2.170673600141858,2.170673600141858,0.0
12.35900099999859,2.2590392278506943,2.2590392278506943,0.0
12.267000999998642,2.332797026498246,2.332797026498246,0.0
12.152000999998705,2.392367705953676,2.392367705953676,0.0
12.01600099999878,2.4383971626277754,2.4383971626277754,0.0
11.864000999998865,2.4714266481294063,2.4714266481294063,0.0
11.697000999998957,2.4904197939287003,2.4904197939287003,0.0
11.518000999999057,2.496273173716723,2.496273173716723,0.0
