r,m,p_A,p_B,m_A,m_B,R_A
1e-06,0.0,1e-05,1.062352573737295e-06,0.0,0.0,11.658000999998979
0.001001,1.2512192870085218e-12,9.999999707562298e-06,1.0623524786801958e-06,9.373422373003251e-13,3.138770497081967e-13,11.658000999998979
0.002001,9.994761947661586e-12,9.999998987782119e-06,1.0623522447151164e-06,7.487506583431407e-12,2.5072553642301772e-12,11.658000999998979
0.003001,3.3715465123753186e-11,9.99999779338067e-06,1.0623518564741003e-06,2.5257707524023406e-11,8.457757599729774e-12,11.658000999998979
0.004001,7.989816316144747e-11,9.999996122290814e-06,1.0623513132853094e-06,5.985515872545599e-11,2.0043004435991467e-11,11.658000999998979
0.005001,1.5602768621706517e-10,9.99999397415529e-06,1.0623506150327383e-06,1.168870726262884e-10,3.914061359077677e-11,11.658000999998979
0.006001,2.695888588610483e-10,9.999991348873363e-06,1.0623497616837997e-06,2.0196066002815546e-10,6.76281988328928e-11,11.658000999998979
0.007001,4.2806649868186026e-10,9.99998824640803e-06,1.0623487532266558e-06,3.206831296866447e-10,1.0738336899521556e-10,11.658000999998979
0.008001000000000001,6.389454148898793e-10,9.999984666743254e-06,1.062347589656321e-06,4.786616879021712e-10,1.6028372698770815e-10,11.658000999998979
0.009001000000000002,9.09710406921291e-10,9.999980609871299e-06,1.0623462709705417e-06,6.815035381108518e-10,2.282068688104393e-10,11.658000999998979
0.010001000000000003,1.2478462630419839e-09,9.999976075788175e-06,1.062344797168316e-06,9.348158804753804e-10,3.130303825666038e-10,11.658000999998979
0.011001000000000004,1.6608377589514483e-09,9.999971064491765e-06,1.0623431682492863e-06,1.2442059114759034e-09,4.166318474755452e-10,11.658000999998979
0.012001000000000005,2.156169656386678e-09,9.999965575980971e-06,1.062341384213461e-06,1.6152808235008961e-09,5.408888328857817e-10,11.658000999998979
0.013001000000000006,2.741326701726076e-09,9.999959610255289e-06,1.0623394450610764e-06,2.0536478044380403e-09,6.876788972880355e-10,11.658000999998979
0.014001000000000006,3.4237936245933673e-09,9.999953167314586e-06,1.0623373507925246e-06,2.5649140372651016e-09,8.588795873282651e-10,11.658000999998979
0.015001000000000007,4.2110551364615124e-09,9.999946247158977e-06,1.0623351014083122e-06,3.1546866996408102e-09,1.0563684368207024e-09,11.658000999998979
0.01600100000000001,5.110595929256633e-09,9.99993884978875e-06,1.0623326969090366e-06,3.828572963495739e-09,1.2820229657608934e-09,11.658000999998979
0.01700100000000001,6.129900673961932e-09,9.99993097520432e-06,1.0623301372953724e-06,4.592179994623187e-09,1.5377206793387447e-09,11.658000999998979
0.01800100000000001,7.276454019221636e-09,9.999922623406204e-06,1.0623274225680615e-06,5.451114952270063e-09,1.8253390669515733e-09,11.658000999998979
0.01900100000000001,8.557740589944931e-09,9.999913794395e-06,1.0623245527279074e-06,6.410984988727767e-09,2.1467556012171636e-09,11.658000999998979
0.020001000000000012,9.981244985909909e-09,9.999904488171381e-06,1.0623215277757717e-06,7.47739724892308e-09,2.5038477369868292e-09,11.658000999998979
0.021001000000000013,1.1554451780367525e-08,9.999894704736078e-06,1.0623183477125706e-06,8.655958870009047e-09,2.8984929103584797e-09,11.658000999998979
0.022001000000000014,1.3284845518645564e-08,9.999884444089883e-06,1.0623150125392741e-06,9.95227698095587e-09,3.332568537689696e-09,11.658000999998979
0.023001000000000014,1.5179910716752608e-08,9.999873706233637e-06,1.062311522256904e-06,1.1371958702141797e-08,3.807952014610812e-09,11.658000999998979
