R,M,M_A,M_B
15.944000999996604,0.1557809015519995,0.1402028113967998,0.015578090155200196
13.924000999997723,0.1879008675844626,0.16911078082601652,0.018790086758446258
12.681000999998412,0.2297436428123019,0.20676927853107172,0.022974364281230106
11.929000999998829,0.28275231054325695,0.25447707948893133,0.02827523105432587
11.496000999999069,0.3485175262317809,0.31366577360860354,0.034851752623178266
11.274000999999192,0.4285429724818464,0.3856886752336616,0.04285429724818487
11.193000999999237,0.5242868377999944,0.4718581540199963,0.05242868377999886
11.209000999999228,0.6369046515783643,0.57321418642053,0.06369046515783652
11.288000999999184,0.7668039342340311,0.6901235408106292,0.07668039342340281
11.40400099999912,0.9138134869149432,0.8224321382234469,0.09138134869149495
11.539000999999045,1.0764710172612466,0.9688239155351254,0.10764710172612015
11.678000999998968,1.252323847333652,1.1270914626002886,0.1252323847333665
11.807000999998897,1.4375036824547582,1.2937533142092872,0.14375036824546894
11.917000999998836,1.6271308563716256,1.464417770734467,0.16271308563716147
11.996000999998792,1.8114023502971222,1.6302621152674073,0.18114023502971463
12.032000999998772,1.980608141972776,1.782547327775489,0.19806081419728702
12.027000999998775,2.1317156838538796,1.9185441154684972,0.2131715683853884
11.9810009999988,2.262351167757428,2.0361160509816894,0.22623511677574268
11.899000999998846,2.37049714315832,2.133447428842483,0.23704971431583147
11.787000999998908,2.4536854896481124,2.2083169406832948,0.24536854896481192
