R,M,M_A,M_B
17.03000099999783,0.20366444128454253,0.20366444128454253,0.0
16.020000999996597,0.22584466072403545,0.22584466072403545,0.0
15.233000999996998,0.2505096872193761,0.2505096872193761,0.0
14.59900099999735,0.2786475457981726,0.2786475457981726,0.0
14.076000999997639,0.31289787746375947,0.31289787746375947,0.0
13.672000999997863,0.3535714127841275,0.3535714127841275,0.0
13.374000999998028,0.4017192278200092,0.4017192278200092,0.0
13.17100099999814,0.4575284501732493,0.4575284501732493,0.0
13.04700099999821,0.5219142960231485,0.5219142960231485,0.0
12.989000999998241,0.5950399785159641,0.5950399785159641,0.0
12.985000999998244,0.677719994138283,0.677719994138283,0.0
13.022000999998223,0.7699842607095214,0.7699842607095214,0.0
13.095000999998183,0.874242075853932,0.874242075853932,0.0
13.199000999998125,0.9901613703240689,0.9901613703240689,0.0
13.327000999998054,1.118103384824085,1.118103384824085,0.0
13.470000999997975,1.2567382774351123,1.2567382774351123,0.0
13.62200099999789,1.4055849661259159,1.4055849661259159,0.0
13.776000999997805,1.5624455109573754,1.5624455109573754,0.0
13.928000999997721,1.7260557069957823,1.7260557069957823,0.0
14.071000999997642,1.893438466762924,1.893438466762924,0.0
14.20200099999757,2.062593079065003,2.062593079065003,0.0
14.30800099999751,2.223899795806587,2.223899795806587,0.0
14.374000999997474,2.3684632451819794,2.3684632451819794,0.0
14.401000999997459,2.496236162279351,2.496236162279351,0.0
14.390000999997465,2.6076097173025454,2.6076097173025454,0.0
14.34500099999749,2.7030275685090746,2.7030275685090746,0.0
14.270000999997531,2.782987330422721,2.782987330422721,0.0
14.167000999997589,2.848080913543759,2.848080913543759,0.0
14.041000999997658,2.8991302378807435,2.8991302378807435,0.0
13.89500099999774,2.9370058198493925,2.9370058198493925,0.0
