R,M,M_A,M_B
16.509000999997195,0.16287160624939642,0.1579854580619141,0.004886148187481945
14.981000999997137,0.18461079383535567,0.17907247002029492,0.005538323815060662
13.878000999997749,0.21083115185011123,0.20450621729460808,0.0063249345555032544
13.084000999998189,0.2421079277833254,0.2348446899498255,0.007263237833499763
12.5210009999985,0.27880073497277913,0.27043671292359567,0.008364022049183331
12.128000999998719,0.32156149866864053,0.3119146537085806,0.009646844960059176
11.863000999998865,0.37090034899253077,0.35977333852275517,0.011127010469776044
11.696000999998958,0.4272154533832913,0.4143989897817931,0.012816463601498676
11.60300099999901,0.49107389738594287,0.47634168046436437,0.014732216921578193
11.56600099999903,0.5628353440856249,0.5459502837630565,0.0168850603225686
11.572000999999027,0.6427819146015035,0.6234984571634585,0.019283457438044896
11.609000999999006,0.7309980958537413,0.7090681529781288,0.021929942875612226
11.668000999998974,0.8273471466913221,0.8025267322905815,0.02482041440073972
11.742000999998933,0.9315145806713092,0.9035691432511683,0.02794543742013938
11.823000999998888,1.0428846422646179,1.0115981029966794,0.031286539267938514
11.906000999998842,1.1604772935448915,1.1256629747385452,0.03481431880634653
11.985000999998798,1.2830848599580085,1.2445923141592665,0.03849254579874249
12.058000999998757,1.4091875533626725,1.3669119267617915,0.04227562660088058
12.119000999998724,1.5369733352165185,1.4908641351600238,0.04610920005649597
12.166000999998698,1.6644577186797833,1.614523987119394,0.049933731560393206
12.19700099999868,1.789523288514284,1.7358375898588594,0.053685698655425045
12.207000999998675,1.906825142773489,1.849620388490286,0.057204754283204685
12.192000999998683,2.012568971915966,1.9521919027584902,0.06037706915747946
12.150000999998706,2.105952427014711,2.0427738542042713,0.06317857281044109
12.084000999998743,2.1865113396446025,2.120915999455262,0.0655953401893384
11.994000999998793,2.254142931160426,2.1865186432256127,0.06762428793481375
11.884000999998854,2.3090712816053647,2.239799143157204,0.06927213844816145
11.755000999998925,2.3515343088957774,2.2809882796289016,0.07054602926687316
11.613000999999004,2.380610606178753,2.3091922879933846,0.07141831818536293
11.45700099999909,2.397027890108179,2.3251170534049357,0.07191083670324186
