R,M,M_A,M_B
16.86400099999763,0.1621499061542499,0.16052840709270744,0.0016214990615423034
15.69700099999674,0.1738247360641075,0.17208648870346913,0.0017382473606381902
14.785000999997246,0.18482238288880962,0.1829741590599221,0.0018482238288875215
14.034000999997662,0.19518551722839186,0.19323366205611434,0.0019518551722774748
13.392000999998018,0.2049572840572643,0.2029077112167039,0.002049572840560105
12.817000999998337,0.2143500454895184,0.2122065450346269,0.0021435004548914435
12.191000999998684,0.22688261619469066,0.2246137900327466,0.0022688261619440517
11.542000999999043,0.2450810163308821,0.24263020616757372,0.0024508101633085476
10.943000999999375,0.27014070191506206,0.2674392948959113,0.0027014070191506336
10.439000999999655,0.30300934415444597,0.2999792507129014,0.003030093441544426
10.048000999999871,0.3444798915865333,0.34103509267066817,0.003444798915865287
9.766001000000028,0.39522315659003104,0.39127092502413063,0.003952231565900336
9.58100100000013,0.4557794490175298,0.45122165452735413,0.004557794490175278
9.476001000000188,0.5265805738410372,0.521314768102627,0.00526580573841027
9.435001000000211,0.6078460153434233,0.6017675551899893,0.006078460153434271
9.443001000000207,0.6995367496057443,0.6925413821096867,0.006995367496057436
9.486001000000183,0.8012587449132463,0.7932461574641136,0.008012587449132543
9.554001000000145,0.9122331937488631,0.9031108618113749,0.009122331937488602
9.638001000000099,1.0312950215575416,1.0209820713419664,0.010312950215575425
9.729001000000048,1.1567612494985706,1.1451936370035858,0.011567612494985535
9.821000999999997,1.2865359227266815,1.273670563499415,0.012865359227266837
9.900000999999953,1.411245889144426,1.3971334302529808,0.014112458891444146
9.951000999999925,1.5243325058564972,1.5090891807979327,0.01524332505856502
9.973000999999913,1.625410231936237,1.6091561296168746,0.01625410231936235
9.967000999999916,1.7142642813210625,1.6971216385077386,0.017142642813324293
9.934000999999935,1.7908783395254508,1.7729695561301797,0.01790878339527242
9.877000999999966,1.8554431233850495,1.8368886921511978,0.01855443123384928
9.79800100000001,1.908348155698818,1.8892646741418302,0.019083481556989208
9.702001000000063,1.94991481103553,1.9304156629251876,0.019499148110342285
9.589001000000126,1.980809951196222,1.9610018516842642,0.019808099511958457
