R,M,M_A,M_B
16.27700099999691,0.16248807352806113,0.15436366985165847,0.008124403676403014
14.215000999997562,0.19726553120695364,0.18740225464660595,0.009863276560347646
12.959000999998258,0.24297947654612573,0.23083050271881966,0.012148973827306198
12.214000999998671,0.3013866310732996,0.286317299519635,0.015069331553664888
11.798000999998902,0.37444419314624805,0.35572198348893597,0.018722209657312534
11.600000999999011,0.46403076525581854,0.4408292269930283,0.023201538262790977
11.54700099999904,0.571954839474744,0.5433570975010074,0.028597741973736934
11.591000999999016,0.6996107793211634,0.6646302403551065,0.034980538966058065
11.697000999998957,0.847419957953358,0.8050489600556906,0.042370997897667975
11.839000999998879,1.0149920373375527,0.9642424354706778,0.050749601866877804
11.994000999998793,1.200224195977144,1.140212986178218,0.06001120979892649
12.146000999998709,1.3996695369828063,1.3296860601336689,0.06998347684913866
12.282000999998633,1.608062556291756,1.5276594284771678,0.0804031278145875
12.390000999998573,1.8189240254531716,1.7279778241805535,0.09094620127261765
12.458000999998536,2.020131800833854,1.9191252107921624,0.10100659004169117
12.475000999998526,2.200280446327506,2.0902664240111375,0.11001402231637511
12.440000999998546,2.355963446871986,2.2381652745283858,0.11779817234359985
12.35900099999859,2.485302009973111,2.361036909474455,0.12426510049865569
12.238000999998658,2.5873633112309937,2.4579951456694515,0.12936816556154432
12.086000999998742,2.660708826747582,2.5276733854102234,0.13303544133736164
