R,M,M_A,M_B
17.237000999998084,0.19626340712385093,0.19430077305261256,0.0019626340712383893
16.165000999996774,0.2174781222584704,0.21530334103588578,0.002174781222584511
15.331000999996943,0.2410689517229353,0.23865826220570618,0.0024106895172292674
14.662000999997314,0.267944842527174,0.2652653941019023,0.0026794484252716335
14.10900099999762,0.3005499597232969,0.29754446012606434,0.0030054995972329255
13.679000999997859,0.3392066715755724,0.33581460485981707,0.0033920667157557385
13.357000999998037,0.38490397000332444,0.38105493030329096,0.003849039700033292
13.134000999998161,0.437868165428233,0.4334894837739504,0.004378681654282389
12.99100099999824,0.4989714622585105,0.4939817476359253,0.004989714622585111
12.917000999998281,0.5684270476974159,0.5627427772204419,0.005684270476974151
12.898000999998292,0.6470181233655116,0.6405479421318555,0.006470181233655157
12.923000999998278,0.7348466076319421,0.7274981415556224,0.007348466076319396
12.986000999998243,0.8341459118732553,0.8258044527545221,0.008341459118732568
13.080000999998191,0.9447490955146951,0.9353016045595482,0.009447490955146862
13.199000999998125,1.0670859101977477,1.0564150510957706,0.010670859101977369
13.336000999998049,1.2000932820360415,1.188092349215682,0.012000932820360346
13.484000999997967,1.3434096927445807,1.3299755958171338,0.013434096927445972
13.636000999997883,1.4951330793950968,1.4801817486011464,0.014951330793950985
13.7870009999978,1.6541329929203867,1.6375916629911826,0.01654132992920396
13.93100099999772,1.817708494441812,1.7995314094973294,0.0181770849444815
14.065000999997645,1.9839604721463695,1.9641208674248984,0.019839604721470432
14.177000999997583,2.14414673011246,2.122705262811291,0.021441467301169012
14.25300099999754,2.28977073528114,2.2668730279283276,0.022897707352811315
14.29100099999752,2.4200300767223464,2.395829775955111,0.02420030076723598
14.293000999997519,2.534807057510023,2.5094589869349284,0.025348070575096922
14.261000999997536,2.634247374509717,2.6079049007646207,0.026342473745097014
14.19900099999757,2.7186417599239587,2.6914553423246983,0.027186417599258935
14.108000999997621,2.788417603367485,2.7605334273338,0.027884176033685863
13.994000999997684,2.8442514388550895,2.81580892446653,0.02844251438855782
13.85900099999776,2.8869054779681234,2.8580364231883904,0.028869054779734834
