R,M,M_A,M_B
16.360000999997013,0.15008475211529723,0.13507627690376758,0.015008475211529756
14.693000999997297,0.1663969360403967,0.14975724243635719,0.016639693604039656
13.502000999997957,0.18162833700566738,0.16346550330510173,0.01816283370056682
12.565000999998476,0.19589878922393,0.17630891030152984,0.019589878922400113
11.663000999998976,0.21341465090554332,0.19207318581498947,0.0213414650905543
10.759000999999477,0.24241023954538155,0.21816921559084385,0.02424102395453833
10.030000999999881,0.28599435002936746,0.2573949150264292,0.028599435002936487
9.531001000000158,0.34629135401963085,0.31166221861766696,0.03462913540196285
9.242001000000318,0.42500691267523477,0.382506221407712,0.04250069126752328
9.11300100000039,0.5232607631602957,0.47093468684426454,0.052326076316029105
9.100001000000397,0.6416178021349174,0.5774560219214281,0.0641617802134919
9.164001000000361,0.7796149093154875,0.7016534183839086,0.07796149093157896
9.2750010000003,0.93560222239643,0.8420420001567869,0.09356022223964296
9.411001000000224,1.1062722906742015,0.9956450616067779,0.11062722906741994
9.541001000000152,1.2786745865253835,1.150807127872846,0.12786745865253724
9.6360010000001,1.4387805718768165,1.2949025146891275,0.14387805718768457
9.69100100000007,1.5846649375411603,1.426198443787045,0.15846649375411775
9.70700100000006,1.714278789429153,1.5428509104862298,0.17142787894291706
9.685001000000073,1.8259317744825305,1.6433385970342782,0.18259317744825085
9.630001000000103,1.918828401270185,1.726945561143185,0.19188284012699813
