R,M,M_A,M_B
16.720000999997453,0.16283105547984114,0.15957443437024502,0.003256621109596368
15.08400099999708,0.18091266610152215,0.1772944127794895,0.0036182533220324095
13.91200099999773,0.19766733661078048,0.19371398987856872,0.0039533467322117955
12.987000999998243,0.21323749814539564,0.2089727481824951,0.004264749962900946
12.077000999998747,0.2325901385574905,0.22793833578634254,0.004651802771147765
11.149000999999261,0.2656239506601268,0.2603114716469242,0.005312479013202393
10.403000999999675,0.316361422549146,0.3100341940981631,0.006327228450982898
9.90700099999995,0.3876971230243592,0.37994318056386933,0.007753942460490225
9.640001000000098,0.4820816261128526,0.4724399935905955,0.009641632522257075
9.547001000000149,0.6011955080344674,0.5891715978737783,0.0120239101606895
9.576001000000133,0.7457801801623022,0.7308645765590572,0.014915603603245993
9.683001000000074,0.9148019427708574,0.8965059039154417,0.018296038855417113
9.83300099999999,1.1052462006236574,1.083141276611183,0.02210492401247302
9.999000999999899,1.3115529609946328,1.28532190177474,0.02623105921989266
10.145000999999818,1.5153211186140143,1.4850146962417332,0.030306422372280113
10.237000999999767,1.6981482902243503,1.6641853244198173,0.033962965804533084
10.271000999999748,1.857566417582696,1.8204150892310407,0.03715132835165383
10.252000999999758,1.992079277684398,1.9522376921307085,0.039841585553689204
10.186000999999795,2.101405570908913,2.059377459490735,0.042028111418178804
10.084000999999851,2.1863576100015987,2.1426304578015647,0.04372715220003181
