R,M,M_A,M_B
16.878000999997646,0.17696366224617494,0.15926729602155776,0.01769636622461746
15.309000999996956,0.20569693567061964,0.18512724210355824,0.02056969356706211
14.213000999997563,0.23991783356395496,0.21592605020755912,0.023991783356395416
13.40800099999801,0.28423103681919265,0.25580793313727374,0.028423103681919294
12.86400099999831,0.34064087407921695,0.3065767866712951,0.03406408740792129
12.533000999998494,0.41070667528964677,0.36963600776068245,0.04107066752896519
12.366000999998587,0.4959509973085259,0.446355897577672,0.04959509973085314
12.322000999998611,0.5978032304606626,0.5380229074145962,0.05978032304606589
12.370000999998584,0.719154377897816,0.6472389401080341,0.07191543778978168
12.492000999998517,0.8620674401128179,0.7758606961015357,0.0862067440112813
12.66700099999842,1.0266558194573265,0.9239902375115908,0.1026655819457323
12.875000999998305,1.211925577448723,1.0907330197038487,0.12119255774487113
13.09900099999818,1.415526211230815,1.2739735901077327,0.14155262112308706
13.325000999998055,1.6335657723626649,1.4702091951263985,0.16335657723626612
13.531000999997941,1.8543836243951737,1.6689452619556606,0.1854383624395184
13.692000999997852,2.0627461119217085,1.856471500729533,0.20627461119217075
13.80300099999779,2.2558530982864116,2.030267788457777,0.22558530982864267
13.866000999997755,2.4309058931502423,2.1878153038352113,0.24309058931502445
13.879000999997748,2.5854277042759692,2.3268849338483686,0.25854277042759666
13.849000999997765,2.718089753282271,2.4462807779540423,0.2718089753282295
