R,M,M_A,M_B
15.078000999997084,0.14657768422850959,0.11726214738281691,0.02931553684569296
13.620000999997892,0.16201604682170026,0.12961283745735455,0.03240320936434571
12.554000999998483,0.1765222850626544,0.14121782805010843,0.03530445701254584
11.703000999998954,0.19021063375400774,0.15216850700321624,0.038042126750790786
10.884000999999408,0.20683143794554837,0.16546515035643633,0.041366287589112434
10.075000999999856,0.2334847203821767,0.18678777630572005,0.04669694407645766
9.422001000000218,0.27248249959146637,0.21798599967317156,0.05449649991829411
8.96900100000047,0.3251924242036169,0.2601539393628957,0.06503848484072387
8.69800100000062,0.39261396038520835,0.3140911683081672,0.0785227920770414
8.566001000000693,0.4752901063603769,0.3802320850883018,0.0950580212720751
8.53400100000071,0.5732999463344618,0.45863995706757116,0.11465998926689094
8.57000100000069,0.6858801182517775,0.5487040946014186,0.13717602365035816
8.647001000000648,0.811501581320449,0.6492012650563628,0.16230031626408728
8.748001000000592,0.9476653639975176,0.7581322911980094,0.18953307279950632
8.850001000000535,1.084992408852735,0.86799392708219,0.21699848177054942
8.926001000000493,1.2131112568860192,0.9704890055088219,0.24262225137720406
8.975001000000466,1.3308393359789803,1.064671468783181,0.2661678671957971
8.998001000000453,1.4372294939890342,1.149783595191229,0.28744589879780624
8.996001000000454,1.5313639989962367,1.2250911991969606,0.30627279979927186
8.972001000000468,1.6124988647264868,1.2899990917811919,0.32249977294529625
