R,M,M_A,M_B
17.01200099999781,0.15412608751292087,0.14796104401240381,0.0061650435005168175
15.777000999996696,0.16513663062944117,0.15853116540426407,0.006605465225177261
14.819000999997227,0.17554209168382592,0.16852040801647447,0.007021683667351324
14.035000999997662,0.18538096461300818,0.17796572602848837,0.007415238584520092
13.368000999998031,0.19469330539127025,0.1869055731756167,0.007787732215653199
12.77500099999836,0.20367340087940414,0.1955264648442317,0.008146936035172051
12.137000999998714,0.21553853212421462,0.20691699083924828,0.008621541284966245
11.481000999999077,0.2325820099277247,0.22327872953061584,0.009303280397108562
10.874000999999414,0.2558667625017013,0.2456320920016335,0.010234670500067974
10.359000999999699,0.2862279768066973,0.2747788577344288,0.011449119072267975
9.955000999999923,0.32435499181066907,0.31138079213824216,0.012974199672426703
9.658001000000088,0.3708255420473405,0.3559925203654463,0.014833021681893592
9.4560010000002,0.42611856408438364,0.4090738215210086,0.017044742563375286
9.333001000000268,0.490646093399895,0.4710202496638997,0.019625843735995626
9.2750010000003,0.5646527089362641,0.5420666005788131,0.022586108357450597
9.266001000000305,0.6481756709585643,0.6222486441202207,0.02592702683834275
9.29400100000029,0.7409729280286845,0.7113340109075375,0.029638917121147246
9.349001000000259,0.842485397117699,0.8087859812329915,0.03369941588470817
9.422001000000218,0.951842825240659,0.9137691122310112,0.03807371300964874
9.505001000000172,1.0677294725941975,1.025020293690429,0.042709178903770594
9.592001000000124,1.1884533059981197,1.140915173758195,0.04753813223992486
9.669001000000081,1.3059279975470979,1.253690877645216,0.052237119901882796
9.724001000000051,1.4142154625154522,1.3576468440148348,0.05656861850061778
9.755001000000034,1.5128863173572986,1.452370864663002,0.060515452694296444
9.76200100000003,1.601448216240192,1.5373902875905843,0.06405792864960815
9.74400100000004,1.6795080405132274,1.6123277188926972,0.06718032162052873
9.704001000000062,1.7469266922261313,1.6770496245370863,0.0698770676890446
9.644001000000095,1.8037982151292644,1.7316462865240945,0.07215192860517054
9.565001000000139,1.850200743573269,1.7761927138303393,0.07400802974292982
9.470001000000192,1.8865693641853256,1.8111065896179146,0.07546277456741109
