r,m,p_A,p_B,m_A,m_B,R_A
1e-06,0.0,0.000530078723178109,0.0034195459677651223,0.0,0.0,11.003000999999342
0.001001,1.1445510944060443e-10,0.0005300785107028589,0.0034195417488632482,4.0564676596948555e-12,1.1039864178090956e-10,11.003000999999342
0.002001,9.142684503975461e-10,0.0005300779658971287,0.0034195309312300536,3.240312644978395e-11,8.818653239477623e-10,11.003000999999342
0.003001,3.0841073865413397e-09,0.0005300770610145492,0.0034195129639696792,1.0930583999736187e-10,2.9748015465439776e-09,11.003000999999342
0.004001,7.308626863964592e-09,0.0005300757948447068,0.0034194878231073368,2.590303484845199e-10,7.049596515480072e-09,11.003000999999342
0.005001,1.4272463215729396e-08,0.0005300741671818344,0.003419455504640122,5.058422070571653e-10,1.376662100867223e-08,11.003000999999342
0.006001,2.4660227960440028e-08,0.0005300721779718348,0.003419416007600323,8.74006724172937e-10,2.378622123626709e-08,11.003000999999342
0.007001,3.915650160098687e-08,0.0005300698271991294,0.0034193693318086927,1.3877888999488131e-09,3.776871270103806e-08,11.003000999999342
0.008001000000000001,5.8445827423754543e-08,0.0005300671148615643,0.003419315477376184,2.0714533645108185e-09,5.637437405924372e-08,11.003000999999342
0.009001000000000002,8.321270529841886e-08,0.0005300640409629709,0.0034192544445562282,2.949264316346573e-09,8.026344098207228e-08,11.003000999999342
0.010001000000000003,1.1414158547843761e-07,0.0005300606055104952,0.0034191862336917073,4.045485460661213e-09,1.1009610001777638e-07,11.003000999999342
0.011001000000000004,1.5191686240233586e-07,0.000530056808513499,0.003419110845193125,5.384379947737202e-09,1.4653248245459865e-07,11.003000999999342
0.012001000000000005,1.972228684958861e-07,0.0005300526499830574,0.003419028279528636,6.990210311298501e-09,1.902326581845876e-07,11.003000999999342
0.013001000000000006,2.507438679752823e-07,0.0005300481299317108,0.003418938537219106,8.887238406879605e-09,2.418566295684027e-07,11.003000999999342
0.014001000000000006,3.131640506514077e-07,0.0005300432483733329,0.0034188416188354934,1.1099725350199929e-08,3.0206432530120773e-07,11.003000999999342
0.015001000000000007,3.8516752573529545e-07,0.0005300380053230575,0.0034187375249973883,1.3651931455544012e-08,3.715155942797514e-07,11.003000999999342
0.01600100000000001,4.6743831564488174e-07,0.0005300324007972354,0.0034186262563721506,1.6568116174148055e-08,4.5087019947073363e-07,11.003000999999342
0.01700100000000001,5.606603498131501e-07,0.0005300264348134084,0.0034185078136743864,1.9872538032593252e-08,5.407878117805568e-07,11.003000999999342
0.01800100000000001,6.655174584977665e-07,0.0005300201073902929,0.0034183821976656124,2.3589454571206418e-08,6.4192800392656e-07,11.003000999999342
0.01900100000000001,7.826933665923047e-07,0.0005300134185477688,0.0034182494091540374,2.774312228246838e-08,7.549502443098364e-07,11.003000999999342
0.020001000000000012,9.128716874391606e-07,0.0005300063683068727,0.0034181094489944114,3.235779654943064e-08,8.8051389088973e-07,11.003000999999342
0.021001000000000013,1.056735916644254e-06,0.0005299989566897929,0.0034179623180879215,3.745773158414078e-08,1.0192781850601132e-06,11.003000999999342
0.022001000000000014,1.2149694258936182e-06,0.0005299911837198658,0.003417808017382114,4.3067180366077094e-08,1.1719022455275412e-06,11.003000999999342
0.023001000000000014,1.3882554567719773e-06,0.0005299830494215738,0.003417646547870836,4.921039458059293e-08,1.3390450621913843e-06,11.003000999999342
0.024001000000000015,1.5772771145834049e-06,0.000529974553820543,0.003417477910594189,5.591162455737127e-08,1.5213654900260337e-06,11.003000999999342
0.025001000000000016,1.7827173621741713e-06,0.0005299656969435423,0.0034173021066384937,6.319511920888992e-08,1.7195222429652815e-06,11.003000999999342
0.026001000000000017,2.0052590137578713e-06,0.0005299564788184819,0.003417119137136256,7.108512596889797e-08,1.9341738877889734e-06,11.003000999999342
0.027001000000000018,2.2455847287429337e-06,0.0005299468994744126,0.0034169290032661404,7.96058907309038e-08,2.1659788380120298e-06,11.003000999999342
0.02800100000000002,2.504377005562613e-06,0.0005299369589415252,0.0034167317062529447,8.87816577866753e-08,2.415595347775937e-06,11.003000999999342
0.02900100000000002,2.7823181755075582e-06,0.0005299266572511499,0.003416527247367577,9.863666976475274e-08,2.683681505742805e-06,11.003000999999342
0.03000100000000002,3.080090396561062e-06,0.0005299159944357556,0.0034163156279270333,1.091951675689746e-07,2.970895228992087e-06,11.003000999999342
0.03100100000000002,3.3983756472370856e-06,0.0005299049705289496,0.0034160968492943774,1.204813903170172e-07,3.2778942569200683e-06,11.003000999999342
0.03200100000000002,3.7378557204211568e-06,0.0005298935855654775,0.003415870912878718,1.3251957527894824e-07,3.6053361451422085e-06,11.003000999999342
0.03300100000000002,4.0992122172142445e-06,0.0005298818395812223,0.003415637820135189,1.453339578157949e-07,3.95387825939845e-06,11.003000999999342
0.034001000000000024,4.483126540779703e-06,0.0005298697326132043,0.0034153975725649296,1.5894877131812717e-07,4.3241777694615755e-06,11.003000999999342
0.035001000000000025,4.890279890193387e-06,0.0005298572646995808,0.0034151501717150624,1.733882471446565e-07,4.716891643048731e-06,11.003000999999342
0.036001000000000026,5.321353254297037e-06,0.0005298444358796459,0.0034148956191786726,1.8867661456085052e-07,5.1326766397361865e-06,11.003000999999342
0.03700100000000003,5.777027405555027e-06,0.0005298312461938298,0.003414633916594787,2.0483810067756425e-07,5.5721893048774625e-06,11.003000999999342
0.03800100000000003,6.25798289391458e-06,0.0005298176956836988,0.0034143650656483517,2.2189693038968836e-07,6.036085963524892e-06,11.003000999999342
